scenario,seed,split,level,algo,n_usable,n_test,auc,ks,lift@5,recall@5,lift@10,recall@10,lift@20,recall@20,comm_floats,comm_rounds,comm_grad_msgs,comm_hist_msgs,gradient_returned,auuc,uplift@10,topk_overlap@10
S1_基准,11,random,L0_内地单方_LR,logistic,7236.0,2171.0,0.6562259244992295,0.2446070878274268,2.3849654739485247,0.11864406779661017,2.5435444817620874,0.2542372881355932,1.8652659532921971,0.3728813559322034,0.0,,,,,,,
S1_基准,11,random,L1_加k匿名统计_LR,logistic,7236.0,2171.0,0.6469729070364664,0.2555132896764253,3.06638418079096,0.15254237288135594,2.204405217527142,0.22033898305084745,1.6956963211747247,0.3389830508474576,384.0,,,,,,,
S1_基准,11,random,L2_加粗粒度标记_LR,logistic,7236.0,2171.0,0.6528794298921418,0.23192732408834105,2.7256748273697426,0.13559322033898305,2.03483558540967,0.2033898305084746,1.6956963211747247,0.3389830508474576,0.0,,,,,,,
S1_基准,11,random,L4_集中式_LR,logistic,7236.0,2171.0,0.6869221879815102,0.358355803800719,1.703546767106089,0.0847457627118644,2.204405217527142,0.22033898305084745,1.8652659532921971,0.3728813559322034,0.0,,,,,,,
S1_基准,11,random,L0_内地单方_GBDT,gbdt,7236.0,2171.0,0.5997046738572162,0.18472329224447867,2.7256748273697426,0.13559322033898305,1.8652659532921971,0.1864406779661017,1.6109115051159884,0.3220338983050847,0.0,60.0,0.0,0.0,,,,
S1_基准,11,random,L4_集中式_GBDT,gbdt,7236.0,2171.0,0.656675333846944,0.2974688623523369,2.0442561205273067,0.1016949152542373,2.7131141138795596,0.2711864406779661,1.8652659532921971,0.3728813559322034,1984680.0,60.0,420.0,420.0,,,,
S1_基准,11,random,L3a_联邦LR,federated_logistic,7236.0,2171.0,0.6874598741653826,0.35930277349768874,1.703546767106089,0.0847457627118644,2.204405217527142,0.22033898305084745,1.8652659532921971,0.3728813559322034,4052000.0,400.0,,,,,,
S1_基准,11,random,L3b_纵向GBDT,vertical_gbdt,7236.0,2171.0,0.656675333846944,0.2974688623523369,2.0442561205273067,0.1016949152542373,2.7131141138795596,0.2711864406779661,1.8652659532921971,0.3728813559322034,1984680.0,60.0,420.0,420.0,,,,
S1_基准,11,random,L3c_SplitNN_形态A双向,splitnn,7236.0,2171.0,0.6228011042629688,0.21043592706728298,1.3628374136848713,0.06779661016949153,1.5261266890572522,0.15254237288135594,1.8652659532921971,0.3728813559322034,466944.0,228.0,,,1.0,,,
S1_基准,11,random,L3c_SplitNN_形态B自监督,splitnn,7236.0,2171.0,0.6758314072932717,0.2884004237288136,2.7256748273697426,0.13559322033898305,1.8652659532921971,0.1864406779661017,2.289190033585878,0.4576271186440678,233472.0,228.0,,,0.0,,,
S1_基准,11,random,L3c_SplitNN_形态B随机,splitnn,7236.0,2171.0,0.6466679506933745,0.28497367745249097,2.3849654739485247,0.11864406779661017,2.3739748496446142,0.23728813559322035,1.6956963211747247,0.3389830508474576,233472.0,228.0,,,0.0,,,
S1_基准,11,random,L0_内地单方_UPLIFT,t_learner,7236.0,2171.0,,,,,,,,,,,,,,0.0037417168820200763,-0.006998975759644935,
S1_基准,11,random,L1_加k匿名统计_UPLIFT,t_learner,7236.0,2171.0,,,,,,,,,,,,,,0.0035832950266480377,-0.004166666666666666,
S1_基准,11,random,L2_加粗粒度标记_UPLIFT,t_learner,7236.0,2171.0,,,,,,,,,,,,,,0.004901469396811398,0.06720475785896346,
S1_基准,11,random,L4_集中式_UPLIFT,t_learner,7236.0,2171.0,,,,,,,,,,,,,,0.00650814588709991,0.07468419255718675,
S1_基准,11,random,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,,,,,,,0.4423963133640553
S1_基准,11,random,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,,,,,,,0.23963133640552994
S1_基准,11,random,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,,,,,,,0.37327188940092165
S1_基准,11,oot,L0_内地单方_LR,logistic,7236.0,2171.0,0.6830380071905495,0.28741332819722654,2.0442561205273067,0.1016949152542373,2.3739748496446142,0.23728813559322035,2.119620401468406,0.423728813559322,0.0,,,,,,,
S1_基准,11,oot,L1_加k匿名统计_LR,logistic,7236.0,2171.0,0.6796513867488444,0.2648786594761171,2.3849654739485247,0.11864406779661017,2.204405217527142,0.22033898305084745,2.03483558540967,0.4067796610169492,384.0,,,,,,,
S1_基准,11,oot,L2_加粗粒度标记_LR,logistic,7236.0,2171.0,0.6953165125834617,0.33212153312788906,1.0221280602636533,0.05084745762711865,1.3565570569397798,0.13559322033898305,2.119620401468406,0.423728813559322,0.0,,,,,,,
S1_基准,11,oot,L4_集中式_LR,logistic,7236.0,2171.0,0.7420631099126862,0.37615562403697994,3.06638418079096,0.15254237288135594,3.3913926423494494,0.3389830508474576,2.5435444817620874,0.5084745762711864,0.0,,,,,,,
S1_基准,11,oot,L0_内地单方_GBDT,gbdt,7236.0,2171.0,0.6704545454545455,0.27645095017976373,2.3849654739485247,0.11864406779661017,1.6956963211747247,0.1694915254237288,1.7804811372334608,0.3559322033898305,0.0,60.0,0.0,0.0,,,,
S1_基准,11,oot,L4_集中式_GBDT,gbdt,7236.0,2171.0,0.7142639316897792,0.3339271956856702,3.06638418079096,0.15254237288135594,2.882683745997032,0.288135593220339,2.289190033585878,0.4576271186440678,1979250.0,60.0,410.0,410.0,,,,
S1_基准,11,oot,L3a_联邦LR,federated_logistic,7236.0,2171.0,0.7418785310734464,0.3775760785824345,3.06638418079096,0.15254237288135594,3.3913926423494494,0.3389830508474576,2.5435444817620874,0.5084745762711864,4052000.0,400.0,,,,,,
S1_基准,11,oot,L3b_纵向GBDT,vertical_gbdt,7236.0,2171.0,0.7142639316897792,0.3339271956856702,3.06638418079096,0.15254237288135594,2.882683745997032,0.288135593220339,2.289190033585878,0.4576271186440678,1979250.0,60.0,410.0,410.0,,,,
S1_基准,11,oot,L3c_SplitNN_形态A双向,splitnn,7236.0,2171.0,0.7064875449409348,0.3281571006676939,4.088512241054613,0.2033898305084746,2.882683745997032,0.288135593220339,1.9500507693509332,0.3898305084745763,466944.0,228.0,,,1.0,,,
S1_基准,11,oot,L3c_SplitNN_形态B自监督,splitnn,7236.0,2171.0,0.6094472265023112,0.16109720082177714,2.7256748273697426,0.13559322033898305,2.03483558540967,0.2033898305084746,1.6956963211747247,0.3389830508474576,233472.0,228.0,,,0.0,,,
S1_基准,11,oot,L3c_SplitNN_形态B随机,splitnn,7236.0,2171.0,0.6634967257318952,0.3099560220852594,2.0442561205273067,0.1016949152542373,2.204405217527142,0.22033898305084745,1.441341872998516,0.288135593220339,233472.0,228.0,,,0.0,,,
S1_基准,11,oot,L0_内地单方_UPLIFT,t_learner,7236.0,2171.0,,,,,,,,,,,,,,0.004233680220885422,-0.0023112480739599373,
S1_基准,11,oot,L1_加k匿名统计_UPLIFT,t_learner,7236.0,2171.0,,,,,,,,,,,,,,0.0038966439208971237,0.012803004438374871,
S1_基准,11,oot,L2_加粗粒度标记_UPLIFT,t_learner,7236.0,2171.0,,,,,,,,,,,,,,0.005540326289243504,0.05056943736189019,
S1_基准,11,oot,L4_集中式_UPLIFT,t_learner,7236.0,2171.0,,,,,,,,,,,,,,0.008374074433667921,0.1322222222222222,
S1_基准,11,oot,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,,,,,,,0.5207373271889401
S1_基准,11,oot,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,,,,,,,0.423963133640553
S1_基准,11,oot,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,,,,,,,0.45622119815668205
S1_基准,22,random,L0_内地单方_LR,logistic,7169.0,2151.0,0.7509458144813848,0.4156410691950154,5.187820319565872,0.25806451612903225,4.195498874718679,0.41935483870967744,2.985258814703676,0.5967741935483871,0.0,,,,,,,
S1_基准,22,random,L1_加k匿名统计_LR,logistic,7169.0,2151.0,0.7505443258852051,0.4023842245865439,4.863581549593005,0.24193548387096775,3.711402850712678,0.3709677419354839,2.8238934733683423,0.5645161290322581,384.0,,,,,,,
S1_基准,22,random,L2_加粗粒度标记_LR,logistic,7169.0,2151.0,0.752876048116864,0.40345743448787047,5.512059089538739,0.27419354838709675,4.195498874718679,0.41935483870967744,2.904576144036009,0.5806451612903226,0.0,,,,,,,
S1_基准,22,random,L4_集中式_LR,logistic,7169.0,2151.0,0.8334980466035609,0.5349912753439676,6.48477539945734,0.3225806451612903,5.163690922730682,0.5161290322580645,3.4693548387096773,0.6935483870967742,0.0,,,,,,,
S1_基准,22,random,L0_内地单方_GBDT,gbdt,7169.0,2151.0,0.7323769669080745,0.3450871693509782,4.863581549593005,0.24193548387096775,3.872768192048012,0.3870967741935484,2.6625281320330085,0.532258064516129,0.0,60.0,0.0,0.0,,,,
S1_基准,22,random,L4_集中式_GBDT,gbdt,7169.0,2151.0,0.7983523525687549,0.5026251177442518,5.187820319565872,0.25806451612903225,4.195498874718679,0.41935483870967744,3.38867216804201,0.6774193548387096,1967760.0,60.0,420.0,420.0,,,,
S1_基准,22,random,L3a_联邦LR,federated_logistic,7169.0,2151.0,0.8334671628653931,0.5388208588767585,6.48477539945734,0.3225806451612903,5.163690922730682,0.5161290322580645,3.4693548387096773,0.6935483870967742,4014400.0,400.0,,,,,,
S1_基准,22,random,L3b_纵向GBDT,vertical_gbdt,7169.0,2151.0,0.7983523525687549,0.5026251177442518,5.187820319565872,0.25806451612903225,4.195498874718679,0.41935483870967744,3.38867216804201,0.6774193548387096,1967760.0,60.0,420.0,420.0,,,,
S1_基准,22,random,L3c_SplitNN_形态A双向,splitnn,7169.0,2151.0,0.8268657638320542,0.5221436402662178,6.160536629484473,0.3064516129032258,5.647786946736685,0.5645161290322581,3.38867216804201,0.6774193548387096,466944.0,228.0,,,1.0,,,
S1_基准,22,random,L3c_SplitNN_形态B自监督,splitnn,7169.0,2151.0,0.7933646288546765,0.46031439645454686,7.457491709375942,0.3709677419354839,4.679594898724681,0.46774193548387094,3.0659414853713427,0.6129032258064516,233472.0,228.0,,,0.0,,,
S1_基准,22,random,L3c_SplitNN_形态B随机,splitnn,7169.0,2151.0,0.7798298306026961,0.4624839790608255,4.539342779620138,0.22580645161290322,4.195498874718679,0.41935483870967744,3.14662415603901,0.6290322580645161,233472.0,228.0,,,0.0,,,
S1_基准,22,random,L0_内地单方_UPLIFT,t_learner,7169.0,2151.0,,,,,,,,,,,,,,0.0067822098549899235,0.04351595006934813,
S1_基准,22,random,L1_加k匿名统计_UPLIFT,t_learner,7169.0,2151.0,,,,,,,,,,,,,,0.007656236201044112,0.0365178262374524,
S1_基准,22,random,L2_加粗粒度标记_UPLIFT,t_learner,7169.0,2151.0,,,,,,,,,,,,,,0.006391102504224549,0.03996185852981969,
S1_基准,22,random,L4_集中式_UPLIFT,t_learner,7169.0,2151.0,,,,,,,,,,,,,,0.009762730431947463,0.1352951572993991,
S1_基准,22,random,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,,,,,,,0.44651162790697674
S1_基准,22,random,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,,,,,,,0.3581395348837209
S1_基准,22,random,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,,,,,,,0.4372093023255814
S1_基准,22,oot,L0_内地单方_LR,logistic,7169.0,2151.0,0.7519920139575877,0.458477975430329,4.172280021160289,0.20754716981132076,3.5865730583589293,0.3584905660377358,3.209039052215884,0.6415094339622641,0.0,,,,,,,
S1_基准,22,oot,L1_加k匿名统计_LR,logistic,7169.0,2151.0,0.7538985916506287,0.4532348867744662,3.7929818374184445,0.18867924528301888,3.3978060552874068,0.33962264150943394,3.209039052215884,0.6415094339622641,384.0,,,,,,,
S1_基准,22,oot,L2_加粗粒度标记_LR,logistic,7169.0,2151.0,0.7540874507617318,0.4501771678327967,4.551578204902134,0.22641509433962265,3.7753400614304518,0.37735849056603776,3.0202720491443613,0.6037735849056604,0.0,,,,,,,
S1_基准,22,oot,L4_集中式_LR,logistic,7169.0,2151.0,0.822166663668903,0.5177077899886685,7.585963674836889,0.37735849056603776,4.907942079859588,0.49056603773584906,3.1146555506801232,0.6226415094339622,0.0,,,,,,,
S1_基准,22,oot,L0_内地单方_GBDT,gbdt,7169.0,2151.0,0.7286454305088405,0.38881594330629354,3.0343854699347554,0.1509433962264151,2.453971039929794,0.24528301886792453,2.3595875383940323,0.4716981132075472,0.0,60.0,0.0,0.0,,,,
S1_基准,22,oot,L4_集中式_GBDT,gbdt,7169.0,2151.0,0.8129665269708799,0.5225911470043348,5.310174572385822,0.2641509433962264,4.530408073716542,0.4528301886792453,3.3978060552874068,0.6792452830188679,1967760.0,60.0,420.0,420.0,,,,
S1_基准,22,oot,L3a_联邦LR,federated_logistic,7169.0,2151.0,0.8222206234149325,0.5172311455654082,7.585963674836889,0.37735849056603776,5.096709082931111,0.5094339622641509,3.1146555506801232,0.6226415094339622,4014400.0,400.0,,,,,,
S1_基准,22,oot,L3b_纵向GBDT,vertical_gbdt,7169.0,2151.0,0.8129665269708799,0.5225911470043348,5.310174572385822,0.2641509433962264,4.530408073716542,0.4528301886792453,3.3978060552874068,0.6792452830188679,1967760.0,60.0,420.0,420.0,,,,
S1_基准,22,oot,L3c_SplitNN_形态A双向,splitnn,7169.0,2151.0,0.8032897458495962,0.4904581182437902,4.551578204902134,0.22641509433962265,5.096709082931111,0.5094339622641509,3.209039052215884,0.6415094339622641,466944.0,228.0,,,1.0,,,
S1_基准,22,oot,L3c_SplitNN_形态B自监督,splitnn,7169.0,2151.0,0.7565336259150673,0.41089447272334834,4.551578204902134,0.22641509433962265,3.9641070645019743,0.39622641509433965,2.737121544537078,0.5471698113207547,233472.0,228.0,,,0.0,,,
S1_基准,22,oot,L3c_SplitNN_形态B随机,splitnn,7169.0,2151.0,0.7350666402863464,0.3994550065651024,3.7929818374184445,0.18867924528301888,3.5865730583589293,0.3584905660377358,2.737121544537078,0.5471698113207547,233472.0,228.0,,,0.0,,,
S1_基准,22,oot,L0_内地单方_UPLIFT,t_learner,7169.0,2151.0,,,,,,,,,,,,,,0.0017234999656284074,0.010746112178927139,
S1_基准,22,oot,L1_加k匿名统计_UPLIFT,t_learner,7169.0,2151.0,,,,,,,,,,,,,,0.0022880701054482882,0.015789473684210534,
S1_基准,22,oot,L2_加粗粒度标记_UPLIFT,t_learner,7169.0,2151.0,,,,,,,,,,,,,,0.0031153178296959784,0.029972279972279955,
S1_基准,22,oot,L4_集中式_UPLIFT,t_learner,7169.0,2151.0,,,,,,,,,,,,,,0.005011899317324743,0.10722954230235784,
S1_基准,22,oot,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,,,,,,,0.48372093023255813
S1_基准,22,oot,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,,,,,,,0.4511627906976744
S1_基准,22,oot,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,,,,,,,0.4604651162790698
S1_基准,33,random,L0_内地单方_LR,logistic,7289.0,2187.0,0.6904291905062998,0.3005567293308452,1.6446082117611671,0.08196721311475409,2.1379906752895175,0.21311475409836064,2.2151404884270547,0.4426229508196721,0.0,,,,,,,
S1_基准,33,random,L1_加k匿名统计_LR,logistic,7289.0,2187.0,0.6920330644788182,0.33508628533534845,2.6313731388178674,0.13114754098360656,2.466912317641751,0.2459016393442623,2.297182728739168,0.45901639344262296,384.0,,,,,,,
S1_基准,33,random,L2_加粗粒度标记_LR,logistic,7289.0,2187.0,0.709899295220764,0.3591983714510433,2.6313731388178674,0.13114754098360656,2.7958339599939843,0.2786885245901639,2.379224969051281,0.47540983606557374,0.0,,,,,,,
S1_基准,33,random,L4_集中式_LR,logistic,7289.0,2187.0,0.7945807565967028,0.4398393041654457,5.591667919987969,0.2786885245901639,4.604902992931268,0.45901639344262296,3.0355628915481865,0.6065573770491803,0.0,,,,,,,
S1_基准,33,random,L0_内地单方_GBDT,gbdt,7289.0,2187.0,0.6452585475687429,0.25181592461792335,1.9735298541134005,0.09836065573770492,1.8090690329372838,0.18032786885245902,1.6408448062422627,0.32786885245901637,0.0,60.0,0.0,0.0,,,,
S1_基准,33,random,L4_集中式_GBDT,gbdt,7289.0,2187.0,0.787247659731968,0.43383248770106253,6.2495112046924355,0.3114754098360656,3.947059708226801,0.39344262295081966,2.87147841092396,0.5737704918032787,1998000.0,60.0,420.0,420.0,,,,
S1_基准,33,random,L3a_联邦LR,federated_logistic,7289.0,2187.0,0.794711842450226,0.4388985703931033,5.591667919987969,0.2786885245901639,4.604902992931268,0.45901639344262296,3.0355628915481865,0.6065573770491803,4081600.0,400.0,,,,,,
S1_基准,33,random,L3b_纵向GBDT,vertical_gbdt,7289.0,2187.0,0.787247659731968,0.43383248770106253,6.2495112046924355,0.3114754098360656,3.947059708226801,0.39344262295081966,2.87147841092396,0.5737704918032787,1998000.0,60.0,420.0,420.0,,,,
S1_基准,33,random,L3c_SplitNN_形态A双向,splitnn,7289.0,2187.0,0.7835849667658807,0.4496476103819996,4.933824635283502,0.2459016393442623,4.111520529402918,0.4098360655737705,2.9535206512360728,0.5901639344262295,466944.0,228.0,,,1.0,,,
S1_基准,33,random,L3c_SplitNN_形态B自监督,splitnn,7289.0,2187.0,0.7095908579183567,0.31566244621624534,4.604902992931268,0.22950819672131148,3.7825988870506846,0.3770491803278688,2.379224969051281,0.47540983606557374,233472.0,228.0,,,0.0,,,
S1_基准,33,random,L3c_SplitNN_形态B随机,splitnn,7289.0,2187.0,0.7054577980660981,0.35134093117221593,3.947059708226801,0.19672131147540983,3.2892164235223342,0.32786885245901637,2.461267209363394,0.4918032786885246,233472.0,228.0,,,0.0,,,
S1_基准,33,random,L0_内地单方_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.008785655775768933,0.06247361756015196,
S1_基准,33,random,L1_加k匿名统计_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.009232347411628872,0.06642759562841528,
S1_基准,33,random,L2_加粗粒度标记_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.006379561506941745,0.025016903313049357,
S1_基准,33,random,L4_集中式_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.009262836513719556,0.16342182890855456,
S1_基准,33,random,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,,,,,,,0.481651376146789
S1_基准,33,random,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,,,,,,,0.3761467889908257
S1_基准,33,random,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,,,,,,,0.46788990825688076
S1_基准,33,oot,L0_内地单方_LR,logistic,7289.0,2187.0,0.6799989767334775,0.29196352054847086,3.5247954376394746,0.17567567567567569,2.440242995288867,0.24324324324324326,2.0288824293400953,0.40540540540540543,0.0,,,,,,,
S1_基准,33,oot,L1_加k匿名统计_LR,logistic,7289.0,2187.0,0.6766285926248065,0.30690321177779767,2.982519216464171,0.14864864864864866,2.575812050582693,0.25675675675675674,2.0965118436514314,0.4189189189189189,384.0,,,,,,,
S1_基准,33,oot,L2_加粗粒度标记_LR,logistic,7289.0,2187.0,0.697106713907471,0.33924482930635314,3.7959335482271266,0.1891891891891892,2.711381105876519,0.2702702702702703,2.2994000865854414,0.4594594594594595,0.0,,,,,,,
S1_基准,33,oot,L4_集中式_LR,logistic,7289.0,2187.0,0.7664074391476189,0.41512004195392743,5.151624101165386,0.25675675675675674,3.5247954376394746,0.35135135135135137,2.8404354010761335,0.5675675675675675,0.0,,,,,,,
S1_基准,33,oot,L0_内地单方_GBDT,gbdt,7289.0,2187.0,0.6539920185211241,0.2813535257927118,1.6268286635259113,0.08108108108108109,2.1691048847012153,0.21621621621621623,2.231770672274105,0.44594594594594594,0.0,60.0,0.0,0.0,,,,
S1_基准,33,oot,L4_集中式_GBDT,gbdt,7289.0,2187.0,0.7613678515240276,0.42768063851831006,5.965038432928342,0.2972972972972973,3.6603644929333004,0.36486486486486486,2.637547158142124,0.527027027027027,1998000.0,60.0,420.0,420.0,,,,
S1_基准,33,oot,L3a_联邦LR,federated_logistic,7289.0,2187.0,0.7666632557782581,0.4170130850206572,5.151624101165386,0.25675675675675674,3.5247954376394746,0.35135135135135137,2.8404354010761335,0.5675675675675675,4081600.0,400.0,,,,,,
S1_基准,33,oot,L3b_纵向GBDT,vertical_gbdt,7289.0,2187.0,0.7613678515240276,0.42768063851831006,5.965038432928342,0.2972972972972973,3.6603644929333004,0.36486486486486486,2.637547158142124,0.527027027027027,1998000.0,60.0,420.0,420.0,,,,
S1_基准,33,oot,L3c_SplitNN_形态A双向,splitnn,7289.0,2187.0,0.7457566416392729,0.3738887965106612,5.151624101165386,0.25675675675675674,3.1180882717579967,0.3108108108108108,2.5699177438307874,0.5135135135135135,466944.0,228.0,,,1.0,,,
S1_基准,33,oot,L3c_SplitNN_形态B自监督,splitnn,7289.0,2187.0,0.7249203770737136,0.3477507322751052,4.338209769402431,0.21621621621621623,3.5247954376394746,0.35135135135135137,2.502288329519451,0.5,233472.0,228.0,,,0.0,,,
S1_基准,33,oot,L3c_SplitNN_形态B随机,splitnn,7289.0,2187.0,0.708388227318658,0.37699696857292697,4.067071658814778,0.20270270270270271,3.1180882717579967,0.3108108108108108,2.231770672274105,0.44594594594594594,233472.0,228.0,,,0.0,,,
S1_基准,33,oot,L0_内地单方_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.0043629836826940575,0.05949966193373901,
S1_基准,33,oot,L1_加k匿名统计_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.004406333217289533,0.013477088948787061,
S1_基准,33,oot,L2_加粗粒度标记_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.004445472897393875,0.033965444584913615,
S1_基准,33,oot,L4_集中式_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.003801748107712389,0.05988529014844804,
S1_基准,33,oot,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,,,,,,,0.4908256880733945
S1_基准,33,oot,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,,,,,,,0.41284403669724773
S1_基准,33,oot,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,,,,,,,0.43577981651376146
S1_基准,44,random,L0_内地单方_LR,logistic,7289.0,2187.0,0.7007073329837172,0.30190199664880213,4.338209769402431,0.21621621621621623,2.711381105876519,0.2702702702702703,2.1641412579627683,0.43243243243243246,0.0,,,,,,,
S1_基准,44,random,L1_加k匿名统计_LR,logistic,7289.0,2187.0,0.7002148859697369,0.3132538596334147,4.338209769402431,0.21621621621621623,2.711381105876519,0.2702702702702703,2.1641412579627683,0.43243243243243246,384.0,,,,,,,
S1_基准,44,random,L2_加粗粒度标记_LR,logistic,7289.0,2187.0,0.7052288919302644,0.32098591729448334,4.338209769402431,0.21621621621621623,2.575812050582693,0.25675675675675674,2.231770672274105,0.44594594594594594,0.0,,,,,,,
S1_基准,44,random,L4_集中式_LR,logistic,7289.0,2187.0,0.8144945702920147,0.5180222816285287,6.2361765435159935,0.3108108108108108,4.609347879990082,0.4594594594594595,3.110953058321479,0.6216216216216216,0.0,,,,,,,
S1_基准,44,random,L0_内地单方_GBDT,gbdt,7289.0,2187.0,0.6636299100804544,0.29207863803225853,4.067071658814778,0.20270270270270271,2.982519216464171,0.2972972972972973,2.1641412579627683,0.43243243243243246,0.0,60.0,0.0,0.0,,,,
S1_基准,44,random,L4_集中式_GBDT,gbdt,7289.0,2187.0,0.7892902367582917,0.45702920146838744,5.965038432928342,0.2972972972972973,4.067071658814778,0.40540540540540543,3.110953058321479,0.6216216216216216,1998000.0,60.0,420.0,420.0,,,,
S1_基准,44,random,L3a_联邦LR,federated_logistic,7289.0,2187.0,0.814680037349228,0.5168135480487587,6.507314654103645,0.32432432432432434,4.609347879990082,0.4594594594594595,3.110953058321479,0.6216216216216216,4081600.0,400.0,,,,,,
S1_基准,44,random,L3b_纵向GBDT,vertical_gbdt,7289.0,2187.0,0.7892902367582917,0.45702920146838744,5.965038432928342,0.2972972972972973,4.067071658814778,0.40540540540540543,3.110953058321479,0.6216216216216216,1998000.0,60.0,420.0,420.0,,,,
S1_基准,44,random,L3c_SplitNN_形态A双向,splitnn,7289.0,2187.0,0.7947327355751397,0.47642649748660154,5.151624101165386,0.25675675675675674,3.9315026035209524,0.3918918918918919,2.9756942296988065,0.5945945945945946,466944.0,228.0,,,1.0,,,
S1_基准,44,random,L3c_SplitNN_形态B自监督,splitnn,7289.0,2187.0,0.7535654442895332,0.4044908609508704,5.422762211753038,0.2702702702702703,3.2536573270518225,0.32432432432432434,2.5699177438307874,0.5135135135135135,233472.0,228.0,,,0.0,,,
S1_基准,44,random,L3c_SplitNN_形态B随机,splitnn,7289.0,2187.0,0.7160627262378327,0.3575804863074148,4.338209769402431,0.21621621621621623,2.711381105876519,0.2702702702702703,2.0288824293400953,0.40540540540540543,233472.0,228.0,,,0.0,,,
S1_基准,44,random,L0_内地单方_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.005473584497620825,0.0506862002189105,
S1_基准,44,random,L1_加k匿名统计_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.005830298193648791,0.02108843537414966,
S1_基准,44,random,L2_加粗粒度标记_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.0061648217326881576,0.08524258760107818,
S1_基准,44,random,L4_集中式_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.0082258123492825,0.19618758434547912,
S1_基准,44,random,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,,,,,,,0.48623853211009177
S1_基准,44,random,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,,,,,,,0.42660550458715596
S1_基准,44,random,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,,,,,,,0.42660550458715596
S1_基准,44,oot,L0_内地单方_LR,logistic,7289.0,2187.0,0.7289495916643199,0.37935792734441004,4.491989593317815,0.22388059701492538,2.844926742434616,0.2835820895522388,2.5396359165272036,0.5074626865671642,0.0,,,,,,,
S1_基准,44,oot,L1_加k匿名统计_LR,logistic,7289.0,2187.0,0.731462968177978,0.3635243593353984,4.791455566205669,0.23880597014925373,2.844926742434616,0.2835820895522388,2.6143310905427097,0.5223880597014925,384.0,,,,,,,
S1_基准,44,oot,L2_加粗粒度标记_LR,logistic,7289.0,2187.0,0.722064207265559,0.34239650802590826,4.491989593317815,0.22388059701492538,2.844926742434616,0.2835820895522388,2.3902455684961916,0.47761194029850745,0.0,,,,,,,
S1_基准,44,oot,L4_集中式_LR,logistic,7289.0,2187.0,0.8424528301886792,0.5523655308363841,8.38504724085992,0.417910447761194,5.24065452553745,0.5223880597014925,3.5853683527442874,0.7164179104477612,0.0,,,,,,,
S1_基准,44,oot,L0_内地单方_GBDT,gbdt,7289.0,2187.0,0.7139256547451422,0.3584694452266967,2.695193755990689,0.13432835820895522,2.3957277831028345,0.23880597014925373,2.464940742511698,0.4925373134328358,0.0,60.0,0.0,0.0,,,,
